bias,gain,jointP
2.85,13,2.5129671305604e-11
0,14,2.88173393260715e-06
0.15,14,2.57769657145779e-05
0.3,14,4.39273054285326e-05
0.45,14,3.83250638629679e-05
0.6,14,2.37344622598223e-05
0.75,14,1.19604492099032e-05
0.9,14,5.25435412115426e-06
1.05,14,2.09323177692369e-06
1.2,14,7.75050462026267e-07
1.35,14,2.71125162671341e-07
1.5,14,9.06370760010286e-08
1.65,14,2.91974723349764e-08
1.8,14,9.11986901039838e-09
1.95,14,2.77530114737533e-09
2.1,14,8.25918561722028e-10
2.25,14,2.41085017343845e-10
2.4,14,6.91933518074443e-11
2.55,14,1.95653586101329e-11
2.7,14,5.45963134994175e-12
2.85,14,1.5055632939328e-12
0,15,1.07375192098837e-07
0.15,15,9.60465716147455e-07
0.3,15,1.63675862139907e-06
0.45,15,1.428015629036e-06
0.6,15,8.84360771712662e-07
0.75,15,4.45653749282766e-07
0.9,15,1.95780490603387e-07
1.05,15,7.79951131544011e-08
1.2,15,2.88788605029443e-08
1.35,15,1.01022915735755e-08
1.5,15,3.37719361831664e-09
1.65,15,1.08791591246324e-09
1.8,15,3.39811970781709e-10
1.95,15,1.03409440566203e-10
2.1,15,3.07742374198527e-11
2.25,15,8.9829771432184e-12
2.4,15,2.57818716649009e-12
2.55,15,7.29017386190473e-13
2.7,15,2.03429247355414e-13
2.85,15,5.60982213082857e-14
0,16,2.63355075636044e-09
0.15,16,2.35569796316648e-08
0.3,16,4.01441601277624e-08
0.45,16,3.50243996441987e-08
0.6,16,2.16903824218127e-08
0.75,16,1.09303810829802e-08
0.9,16,4.80183410181532e-09
1.05,16,1.91295666368745e-09
1.2,16,7.08300897383728e-10
1.35,16,2.47775087471545e-10
1.5,16,8.28311515355113e-11
1.65,16,2.66829024295189e-11
1.8,16,8.33443978241032e-12
1.95,16,2.53628426729383e-12
2.1,16,7.54788090705976e-13
2.25,16,2.20322085460069e-13
2.4,16,6.32342222596338e-14
2.55,16,1.78803339139509e-14
2.7,16,4.98943226798182e-15
2.85,16,1.37589987285816e-15
0,17,4.45932863820244e-11
0.15,17,3.98884713527264e-10
0.3,17,6.79751481842391e-10
0.45,17,5.93059799557729e-10
0.6,17,3.67278068491929e-10
0.75,17,1.85081534016687e-10
0.9,17,8.1308310745128e-11
1.05,17,3.23916386020628e-11
1.2,17,1.19934900382663e-11
1.35,17,4.19551641724179e-12
1.5,17,1.40256011882627e-12
1.65,17,4.51815218168629e-13
1.8,17,1.41125079572947e-13
1.95,17,4.29462961382079e-14
2.1,17,1.27806465872368e-14
2.25,17,3.73066128665911e-15
2.4,17,1.07072999278944e-15
2.55,17,3.02763426490007e-16
2.7,17,8.44848657169284e-17
2.85,17,2.32977841475699e-17
0,18,5.4272624105242e-13
0.15,18,4.85465904735805e-12
0.3,18,8.27297103491446e-12
0.45,18,7.21788282154988e-12
0.6,18,4.46998778753317e-12
0.75,18,2.25254995526823e-12
0.9,18,9.89569449512776e-13
1.05,18,3.94225088266032e-13
1.2,18,1.45967751957204e-13
1.35,18,5.10618758818643e-14
1.5,18,1.70699726999143e-14
1.65,18,5.49885408548369e-15
1.8,18,1.71757432943367e-15
1.95,18,5.22681411514204e-16
2.1,18,1.5554790515073e-16
2.25,18,4.54043184752684e-17
2.4,18,1.30314069967928e-17
2.55,18,3.68480705771236e-18
2.7,18,1.02822997173965e-18
2.85,18,2.83547588462963e-19
0,19,4.91250154349774e-15
0.15,19,4.39420802964238e-14
0.3,19,7.48830255554273e-14
0.45,19,6.5332865484617e-14
0.6,19,4.0460217775893e-14
0.75,19,2.03890180629614e-14
0.9,19,8.95711517228847e-15
1.05,19,3.56833926223472e-15
1.2,19,1.32123113376676e-15
1.35,19,4.62187978228457e-16
1.5,19,1.54509328815914e-16
1.65,19,4.97730294559286e-17
1.8,19,1.55466714269304e-17
1.95,19,4.73106521594024e-18
2.1,19,1.40794615469311e-18
2.25,19,4.10978441283209e-19
2.4,19,1.1795413993905e-19
2.55,19,3.33531327385273e-20
2.7,19,9.30705195578297e-21
2.85,19,2.5665388194208e-21
